2548	2025/03/15 01:59:31	213.248.108.232	200	6	1588108	"GET /uv2582fip2582inf210/resources/project/jobmngt.zip HTTP/1.1"
2525	2025/03/15 11:31:41	89.234.161.220	200	2	4986	"GET /uv2582fip2582inf210/project_task_time.html HTTP/1.1"
2525	2025/03/15 11:31:42	89.234.161.220	200	2	4986	"GET /uv2582fip2582inf210/project_task_time.html HTTP/1.1"
2513	2025/03/15 12:08:44	89.234.160.168	200	6	9111	"GET /uv2582fip2582inf210/ HTTP/1.1"
2513	2025/03/15 12:08:44	89.234.160.168	200	2	1131	"GET /uv2582fip2582inf210/css/syntax.css HTTP/1.1"
2513	2025/03/15 12:08:44	89.234.160.168	200	1	973	"GET /uv2582fip2582inf210/css/modern2582business.css HTTP/1.1"
2513	2025/03/15 12:08:44	89.234.160.168	200	11	17550	"GET /uv2582fip2582inf210/css/lavish2582bootstrap.css HTTP/1.1"
2513	2025/03/15 12:08:44	89.234.160.168	200	3	5382	"GET /uv2582fip2582inf210/css/customstyles.css HTTP/1.1"
2513	2025/03/15 12:08:44	89.234.160.168	200	2	1003	"GET /uv2582fip2582inf210/css/theme2582cyan.css HTTP/1.1"
2513	2025/03/15 12:08:44	89.234.160.168	200	1	904	"GET /uv2582fip2582inf210/css/tabs.css HTTP/1.1"
2513	2025/03/15 12:08:44	89.234.160.168	200	3	1808	"GET /uv2582fip2582inf210/js/jquery.navgoco.min.js HTTP/1.1"
2513	2025/03/15 12:08:44	89.234.160.168	200	2	1476	"GET /uv2582fip2582inf210/js/toc.js HTTP/1.1"
2513	2025/03/15 12:08:44	89.234.160.168	200	2	1256	"GET /uv2582fip2582inf210/js/customscripts.js HTTP/1.1"
2513	2025/03/15 12:08:44	89.234.160.168	200	2	31999	"GET /uv2582fip2582inf210/images/logo_IMT_Atlantique_220x130.jpg HTTP/1.1"
2513	2025/03/15 12:08:45	89.234.160.168	200	8	14669	"GET /uv2582fip2582inf210/js/jquery.shuffle.min.js HTTP/1.1"
2513	2025/03/15 12:08:45	89.234.160.168	200	1	809	"GET /uv2582fip2582inf210/js/jquery.ba2582throttle2582debounce.min.js HTTP/1.1"
2513	2025/03/15 12:08:45	89.234.160.168	200	2	2194	"GET /uv2582fip2582inf210/js/tabs.js HTTP/1.1"
2513	2025/03/15 12:08:47	89.234.160.168	200	3	5027	"GET /uv2582fip2582inf210/project_presentation.html HTTP/1.1"
2513	2025/03/15 12:08:47	89.234.160.168	200	2	48770	"GET /uv2582fip2582inf210/images/project/uibase.png HTTP/1.1"
2513	2025/03/15 12:08:52	89.234.160.168	200	5	9275	"GET /uv2582fip2582inf210/project_part3.html HTTP/1.1"
2513	2025/03/15 12:08:52	89.234.160.168	200	1	58840	"GET /uv2582fip2582inf210/images/project/sequencemvc.png HTTP/1.1"
2513	2025/03/15 12:08:53	89.234.160.168	200	3	5620	"GET /uv2582fip2582inf210/project_structureui.html HTTP/1.1"
2513	2025/03/15 12:08:54	89.234.160.168	200	1	118431	"GET /uv2582fip2582inf210/images/project/structurehtmlui.png HTTP/1.1"
2513	2025/03/15 12:11:11	89.234.160.168	200	8	12683	"GET /uv2582fip2582inf210/project_specifications.html HTTP/1.1"
2539	2025/03/15 12:12:36	89.234.160.161	200	5	9111	"GET /uv2582fip2582inf210/ HTTP/1.1"
2539	2025/03/15 12:12:36	89.234.160.161	200	2	1131	"GET /uv2582fip2582inf210/css/syntax.css HTTP/1.1"
2539	2025/03/15 12:12:36	89.234.160.161	200	1	973	"GET /uv2582fip2582inf210/css/modern2582business.css HTTP/1.1"
2539	2025/03/15 12:12:36	89.234.160.161	200	10	17550	"GET /uv2582fip2582inf210/css/lavish2582bootstrap.css HTTP/1.1"
2539	2025/03/15 12:12:36	89.234.160.161	200	3	5382	"GET /uv2582fip2582inf210/css/customstyles.css HTTP/1.1"
2539	2025/03/15 12:12:36	89.234.160.161	200	1	1003	"GET /uv2582fip2582inf210/css/theme2582cyan.css HTTP/1.1"
2539	2025/03/15 12:12:36	89.234.160.161	200	1	904	"GET /uv2582fip2582inf210/css/tabs.css HTTP/1.1"
2539	2025/03/15 12:12:36	89.234.160.161	200	2	1808	"GET /uv2582fip2582inf210/js/jquery.navgoco.min.js HTTP/1.1"
2539	2025/03/15 12:12:36	89.234.160.161	200	1	1476	"GET /uv2582fip2582inf210/js/toc.js HTTP/1.1"
2539	2025/03/15 12:12:36	89.234.160.161	200	1	1256	"GET /uv2582fip2582inf210/js/customscripts.js HTTP/1.1"
2539	2025/03/15 12:12:36	89.234.160.161	200	2	31999	"GET /uv2582fip2582inf210/images/logo_IMT_Atlantique_220x130.jpg HTTP/1.1"
2539	2025/03/15 12:12:36	89.234.160.161	200	7	14669	"GET /uv2582fip2582inf210/js/jquery.shuffle.min.js HTTP/1.1"
2539	2025/03/15 12:12:36	89.234.160.161	200	1	809	"GET /uv2582fip2582inf210/js/jquery.ba2582throttle2582debounce.min.js HTTP/1.1"
2539	2025/03/15 12:12:36	89.234.160.161	200	2	2194	"GET /uv2582fip2582inf210/js/tabs.js HTTP/1.1"
2539	2025/03/15 12:12:37	89.234.160.161	200	2	177656	"GET /uv2582fip2582inf210/images/favicon.ico HTTP/1.1"
2539	2025/03/15 12:12:39	89.234.160.161	200	3	5027	"GET /uv2582fip2582inf210/project_presentation.html HTTP/1.1"
2539	2025/03/15 12:12:39	89.234.160.161	200	1	48770	"GET /uv2582fip2582inf210/images/project/uibase.png HTTP/1.1"
2539	2025/03/15 12:12:47	89.234.160.161	200	4	9276	"GET /uv2582fip2582inf210/project_part3.html HTTP/1.1"
2539	2025/03/15 12:12:48	89.234.160.161	200	1	58840	"GET /uv2582fip2582inf210/images/project/sequencemvc.png HTTP/1.1"
2554	2025/03/15 12:20:58	92.184.117.101	200	5	9276	"GET /uv2582fip2582inf210/project_part3.html HTTP/1.1"
2539	2025/03/15 12:28:41	89.234.160.161	200	3	5621	"GET /uv2582fip2582inf210/project_structureui.html HTTP/1.1"
2539	2025/03/15 12:28:41	89.234.160.161	200	2	118431	"GET /uv2582fip2582inf210/images/project/structurehtmlui.png HTTP/1.1"
2539	2025/03/15 12:28:42	89.234.160.161	200	7	12682	"GET /uv2582fip2582inf210/project_specifications.html HTTP/1.1"
2539	2025/03/15 13:04:56	89.234.160.161	200	6	9111	"GET /uv2582fip2582inf210/ HTTP/1.1"
2539	2025/03/15 13:04:56	89.234.160.161	200	2	1131	"GET /uv2582fip2582inf210/css/syntax.css HTTP/1.1"
2539	2025/03/15 13:04:56	89.234.160.161	200	1	973	"GET /uv2582fip2582inf210/css/modern2582business.css HTTP/1.1"
2539	2025/03/15 13:04:56	89.234.160.161	200	11	17550	"GET /uv2582fip2582inf210/css/lavish2582bootstrap.css HTTP/1.1"
2539	2025/03/15 13:04:56	89.234.160.161	200	3	5382	"GET /uv2582fip2582inf210/css/customstyles.css HTTP/1.1"
2539	2025/03/15 13:04:56	89.234.160.161	200	1	1003	"GET /uv2582fip2582inf210/css/theme2582cyan.css HTTP/1.1"
2539	2025/03/15 13:04:57	89.234.160.161	200	1	904	"GET /uv2582fip2582inf210/css/tabs.css HTTP/1.1"
2539	2025/03/15 13:04:57	89.234.160.161	200	2	1808	"GET /uv2582fip2582inf210/js/jquery.navgoco.min.js HTTP/1.1"
2539	2025/03/15 13:04:57	89.234.160.161	200	1	1476	"GET /uv2582fip2582inf210/js/toc.js HTTP/1.1"
2539	2025/03/15 13:04:57	89.234.160.161	200	1	1256	"GET /uv2582fip2582inf210/js/customscripts.js HTTP/1.1"
2539	2025/03/15 13:04:57	89.234.160.161	200	2	31999	"GET /uv2582fip2582inf210/images/logo_IMT_Atlantique_220x130.jpg HTTP/1.1"
2539	2025/03/15 13:04:57	89.234.160.161	200	7	14669	"GET /uv2582fip2582inf210/js/jquery.shuffle.min.js HTTP/1.1"
2539	2025/03/15 13:04:57	89.234.160.161	200	1	809	"GET /uv2582fip2582inf210/js/jquery.ba2582throttle2582debounce.min.js HTTP/1.1"
2539	2025/03/15 13:04:57	89.234.160.161	200	1	2194	"GET /uv2582fip2582inf210/js/tabs.js HTTP/1.1"
2539	2025/03/15 13:05:01	89.234.160.161	200	3	6579	"GET /uv2582fip2582inf210/technical_environment_home.html HTTP/1.1"
2539	2025/03/15 13:05:01	89.234.160.161	200	3	76404	"GET /uv2582fip2582inf210/images/prerequisite_techenv/prerequisite_techenv_2025.jpg HTTP/1.1"
2539	2025/03/15 13:05:01	89.234.160.161	200	2	111346	"GET /uv2582fip2582inf210/images/technical_environment/spring_modules.png HTTP/1.1"
2539	2025/03/15 13:05:01	89.234.160.161	200	1	52973	"GET /uv2582fip2582inf210/images/technical_environment/service_db.png HTTP/1.1"
2539	2025/03/15 13:05:04	89.234.160.161	200	3	4901	"GET /uv2582fip2582inf210/web_architecture_home.html HTTP/1.1"
2539	2025/03/15 13:05:04	89.234.160.161	200	2	152232	"GET /uv2582fip2582inf210/images/prerequisite_archiweb/prerequisite_archiweb_2025.jpg HTTP/1.1"
2539	2025/03/15 13:05:09	89.234.160.161	200	7	12795	"GET /uv2582fip2582inf210/practice_jpa.html HTTP/1.1"
2539	2025/03/15 13:05:09	89.234.160.161	200	2	19164	"GET /uv2582fip2582inf210/images/web_architecture/comrec.png HTTP/1.1"
2539	2025/03/15 13:05:09	89.234.160.161	200	1	17670	"GET /uv2582fip2582inf210/images/web_architecture/schemaConceptuelData.png HTTP/1.1"
2539	2025/03/15 13:05:09	89.234.160.161	200	1	57062	"GET /uv2582fip2582inf210/images/web_architecture/bd_tp_jpa_classes_appli.png HTTP/1.1"
2539	2025/03/15 13:05:09	89.234.160.161	200	1	41929	"GET /uv2582fip2582inf210/images/web_architecture/bd_tp_jpa_icones_sauvegarder_rafraichir.png HTTP/1.1"
2539	2025/03/15 13:05:32	89.234.160.161	200	2	8409	"GET /uv2582fip2582inf210/practice_jpa_advanced.html HTTP/1.1"
2539	2025/03/15 13:05:32	89.234.160.161	200	2	17669	"GET /uv2582fip2582inf210/images/bd/schemaConceptuelData.png HTTP/1.1"
2539	2025/03/15 13:05:32	89.234.160.161	200	3	57062	"GET /uv2582fip2582inf210/images/bd/bd_tp_jpa_classes_appli.png HTTP/1.1"
2539	2025/03/15 13:05:40	89.234.160.161	200	5	9415	"GET /uv2582fip2582inf210/practice_spring_2tiers.html HTTP/1.1"
2539	2025/03/15 13:05:40	89.234.160.161	200	2	4895	"GET /uv2582fip2582inf210/images/web_architecture/gestpers_conceptual.png HTTP/1.1"
2539	2025/03/15 13:05:40	89.234.160.161	200	1	53650	"GET /uv2582fip2582inf210/images/web_architecture/gestpers_db.png HTTP/1.1"
2539	2025/03/15 13:05:40	89.234.160.161	200	1	42714	"GET /uv2582fip2582inf210/images/web_architecture/app_gestpers.png HTTP/1.1"
2539	2025/03/15 13:05:40	89.234.160.161	200	2	131116	"GET /uv2582fip2582inf210/images/web_architecture/gestpers_arch.png HTTP/1.1"
259	2025/03/15 14:40:50	193.253.78.1	200	6	9111	"GET /uv2582fip2582inf210/ HTTP/1.1"
259	2025/03/15 14:40:50	193.253.78.1	200	2	1131	"GET /uv2582fip2582inf210/css/syntax.css HTTP/1.1"
259	2025/03/15 14:40:50	193.253.78.1	200	1	973	"GET /uv2582fip2582inf210/css/modern2582business.css HTTP/1.1"
259	2025/03/15 14:40:50	193.253.78.1	200	2	809	"GET /uv2582fip2582inf210/js/jquery.ba2582throttle2582debounce.min.js HTTP/1.1"
259	2025/03/15 14:40:50	193.253.78.1	200	11	17551	"GET /uv2582fip2582inf210/css/lavish2582bootstrap.css HTTP/1.1"
259	2025/03/15 14:40:50	193.253.78.1	200	1	1004	"GET /uv2582fip2582inf210/css/theme2582cyan.css HTTP/1.1"
259	2025/03/15 14:40:50	193.253.78.1	200	1	905	"GET /uv2582fip2582inf210/css/tabs.css HTTP/1.1"
259	2025/03/15 14:40:50	193.253.78.1	200	4	5383	"GET /uv2582fip2582inf210/css/customstyles.css HTTP/1.1"
259	2025/03/15 14:40:50	193.253.78.1	200	7	14670	"GET /uv2582fip2582inf210/js/jquery.shuffle.min.js HTTP/1.1"
259	2025/03/15 14:40:50	193.253.78.1	200	2	31999	"GET /uv2582fip2582inf210/images/logo_IMT_Atlantique_220x130.jpg HTTP/1.1"
259	2025/03/15 14:40:50	193.253.78.1	200	2	177656	"GET /uv2582fip2582inf210/images/favicon.ico HTTP/1.1"
259	2025/03/15 14:40:54	193.253.78.1	200	1	5027	"GET /uv2582fip2582inf210/project_presentation.html HTTP/1.1"
259	2025/03/15 14:40:54	193.253.78.1	200	1	48770	"GET /uv2582fip2582inf210/images/project/uibase.png HTTP/1.1"
259	2025/03/15 14:41:05	193.253.78.1	200	5	9276	"GET /uv2582fip2582inf210/project_part3.html HTTP/1.1"
259	2025/03/15 14:41:05	193.253.78.1	200	1	58840	"GET /uv2582fip2582inf210/images/project/sequencemvc.png HTTP/1.1"
2553	2025/03/15 14:55:47	10.129.164.236	200	5	9111	"GET /uv2582fip2582inf210/ HTTP/1.1"
2553	2025/03/15 14:55:47	10.129.164.236	200	2	1131	"GET /uv2582fip2582inf210/css/syntax.css HTTP/1.1"
2553	2025/03/15 14:55:47	10.129.164.236	200	1	974	"GET /uv2582fip2582inf210/css/modern2582business.css HTTP/1.1"
2553	2025/03/15 14:55:47	10.129.164.236	200	9	17550	"GET /uv2582fip2582inf210/css/lavish2582bootstrap.css HTTP/1.1"
2553	2025/03/15 14:55:47	10.129.164.236	200	1	1003	"GET /uv2582fip2582inf210/css/theme2582cyan.css HTTP/1.1"
2553	2025/03/15 14:55:47	10.129.164.236	200	3	5383	"GET /uv2582fip2582inf210/css/customstyles.css HTTP/1.1"
2553	2025/03/15 14:55:47	10.129.164.236	200	2	1808	"GET /uv2582fip2582inf210/js/jquery.navgoco.min.js HTTP/1.1"
2553	2025/03/15 14:55:47	10.129.164.236	200	1	1477	"GET /uv2582fip2582inf210/js/toc.js HTTP/1.1"
2553	2025/03/15 14:55:47	10.129.164.236	200	1	1257	"GET /uv2582fip2582inf210/js/customscripts.js HTTP/1.1"
2553	2025/03/15 14:55:47	10.129.164.236	200	1	905	"GET /uv2582fip2582inf210/css/tabs.css HTTP/1.1"
2553	2025/03/15 14:55:47	10.129.164.236	200	1	31999	"GET /uv2582fip2582inf210/images/logo_IMT_Atlantique_220x130.jpg HTTP/1.1"
2553	2025/03/15 14:55:47	10.129.164.236	200	8	14669	"GET /uv2582fip2582inf210/js/jquery.shuffle.min.js HTTP/1.1"
2553	2025/03/15 14:55:47	10.129.164.236	200	1	809	"GET /uv2582fip2582inf210/js/jquery.ba2582throttle2582debounce.min.js HTTP/1.1"
2553	2025/03/15 14:55:47	10.129.164.236	200	1	2194	"GET /uv2582fip2582inf210/js/tabs.js HTTP/1.1"
259	2025/03/15 14:55:57	193.253.78.1	200	1	118432	"GET /uv2582fip2582inf210/images/project/structurehtmlui.png HTTP/1.1"
259	2025/03/15 15:00:33	193.253.78.1	200	5	9276	"GET /uv2582fip2582inf210/project_part3.html HTTP/1.1"
2553	2025/03/15 15:01:58	10.129.164.236	200	3	5028	"GET /uv2582fip2582inf210/project_presentation.html HTTP/1.1"
2553	2025/03/15 15:01:58	10.129.164.236	200	2	48770	"GET /uv2582fip2582inf210/images/project/uibase.png HTTP/1.1"
2553	2025/03/15 15:02:00	10.129.164.236	200	4	8572	"GET /uv2582fip2582inf210/project_part1.html HTTP/1.1"
2553	2025/03/15 15:02:00	10.129.164.236	200	1	37872	"GET /uv2582fip2582inf210/images/project/project_architecture.png HTTP/1.1"
2553	2025/03/15 15:02:00	10.129.164.236	200	1	8428	"GET /uv2582fip2582inf210/images/project/005.png HTTP/1.1"
2553	2025/03/15 15:02:00	10.129.164.236	200	1	184578	"GET /uv2582fip2582inf210/images/project/querytool.png HTTP/1.1"
2553	2025/03/15 15:02:28	10.129.164.236	200	8	14688	"GET /uv2582fip2582inf210/project_part2.html HTTP/1.1"
2531	2025/03/15 15:40:19	10.129.164.79	200	8	12683	"GET /uv2582fip2582inf210/project_specifications.html HTTP/1.1"
2548	2025/03/15 16:46:57	10.129.165.88	200	5	9111	"GET /uv2582fip2582inf210/ HTTP/1.1"
2548	2025/03/15 16:46:57	10.129.165.88	200	2	904	"GET /uv2582fip2582inf210/css/tabs.css HTTP/1.1"
2548	2025/03/15 16:46:57	10.129.165.88	200	2	2195	"GET /uv2582fip2582inf210/js/tabs.js HTTP/1.1"
2548	2025/03/15 16:47:03	10.129.165.88	200	3	5028	"GET /uv2582fip2582inf210/project_presentation.html HTTP/1.1"
2548	2025/03/15 16:47:08	10.129.165.88	200	4	8572	"GET /uv2582fip2582inf210/project_part1.html HTTP/1.1"
2548	2025/03/15 16:47:08	10.129.165.88	304	3	249	"GET /uv2582fip2582inf210/images/project/project_architecture.png HTTP/1.1"
2548	2025/03/15 16:47:08	10.129.165.88	200	1	8428	"GET /uv2582fip2582inf210/images/project/005.png HTTP/1.1"
2548	2025/03/15 16:47:08	10.129.165.88	200	2	184578	"GET /uv2582fip2582inf210/images/project/querytool.png HTTP/1.1"
2548	2025/03/15 16:47:15	10.129.165.88	200	7	12683	"GET /uv2582fip2582inf210/project_specifications.html HTTP/1.1"
2536	2025/03/15 16:50:51	92.139.101.248	200	3	5621	"GET /uv2582fip2582inf210/project_structureui.html HTTP/1.1"
2536	2025/03/15 16:50:51	92.139.101.248	200	2	118431	"GET /uv2582fip2582inf210/images/project/structurehtmlui.png HTTP/1.1"
2536	2025/03/15 16:51:01	92.139.101.248	200	7	12683	"GET /uv2582fip2582inf210/project_specifications.html HTTP/1.1"
2572	2025/03/15 16:54:33	91.170.43.201	200	5	9111	"GET /uv2582fip2582inf210/ HTTP/1.1"
2572	2025/03/15 16:54:33	91.170.43.201	200	8	14669	"GET /uv2582fip2582inf210/js/jquery.shuffle.min.js HTTP/1.1"
2572	2025/03/15 16:54:34	91.170.43.201	200	1	810	"GET /uv2582fip2582inf210/js/jquery.ba2582throttle2582debounce.min.js HTTP/1.1"
2572	2025/03/15 16:54:37	91.170.43.201	200	3	5027	"GET /uv2582fip2582inf210/project_presentation.html HTTP/1.1"
2572	2025/03/15 16:54:43	91.170.43.201	200	7	12683	"GET /uv2582fip2582inf210/project_specifications.html HTTP/1.1"
2523	2025/03/15 17:53:30	89.234.162.61	200	6	9111	"GET /uv2582fip2582inf210/ HTTP/1.1"
2523	2025/03/15 17:53:30	89.234.162.61	200	3	1131	"GET /uv2582fip2582inf210/css/syntax.css HTTP/1.1"
2523	2025/03/15 17:53:30	89.234.162.61	200	1	974	"GET /uv2582fip2582inf210/css/modern2582business.css HTTP/1.1"
2523	2025/03/15 17:53:30	89.234.162.61	200	3	5382	"GET /uv2582fip2582inf210/css/customstyles.css HTTP/1.1"
2523	2025/03/15 17:53:30	89.234.162.61	200	11	17550	"GET /uv2582fip2582inf210/css/lavish2582bootstrap.css HTTP/1.1"
2523	2025/03/15 17:53:30	89.234.162.61	200	1	1004	"GET /uv2582fip2582inf210/css/theme2582cyan.css HTTP/1.1"
2523	2025/03/15 17:53:30	89.234.162.61	200	1	905	"GET /uv2582fip2582inf210/css/tabs.css HTTP/1.1"
2523	2025/03/15 17:53:30	89.234.162.61	200	2	1808	"GET /uv2582fip2582inf210/js/jquery.navgoco.min.js HTTP/1.1"
2523	2025/03/15 17:53:30	89.234.162.61	200	1	1476	"GET /uv2582fip2582inf210/js/toc.js HTTP/1.1"
2523	2025/03/15 17:53:30	89.234.162.61	200	1	1256	"GET /uv2582fip2582inf210/js/customscripts.js HTTP/1.1"
2523	2025/03/15 17:53:30	89.234.162.61	200	1	31999	"GET /uv2582fip2582inf210/images/logo_IMT_Atlantique_220x130.jpg HTTP/1.1"
2523	2025/03/15 17:53:30	89.234.162.61	200	7	14669	"GET /uv2582fip2582inf210/js/jquery.shuffle.min.js HTTP/1.1"
2523	2025/03/15 17:53:30	89.234.162.61	200	1	2194	"GET /uv2582fip2582inf210/js/tabs.js HTTP/1.1"
2523	2025/03/15 17:53:30	89.234.162.61	200	1	809	"GET /uv2582fip2582inf210/js/jquery.ba2582throttle2582debounce.min.js HTTP/1.1"
2523	2025/03/15 17:53:31	89.234.162.61	200	4	9111	"GET /uv2582fip2582inf210/ HTTP/1.1"
2523	2025/03/15 17:53:42	89.234.162.61	200	3	4902	"GET /uv2582fip2582inf210/web_architecture_home.html HTTP/1.1"
2523	2025/03/15 17:53:42	89.234.162.61	200	2	152232	"GET /uv2582fip2582inf210/images/prerequisite_archiweb/prerequisite_archiweb_2025.jpg HTTP/1.1"
2523	2025/03/15 17:53:43	89.234.162.61	200	2	4902	"GET /uv2582fip2582inf210/web_architecture_home.html HTTP/1.1"
2523	2025/03/15 17:53:46	89.234.162.61	200	3	5027	"GET /uv2582fip2582inf210/project_presentation.html HTTP/1.1"
2523	2025/03/15 17:53:46	89.234.162.61	200	1	48770	"GET /uv2582fip2582inf210/images/project/uibase.png HTTP/1.1"
2523	2025/03/15 17:53:46	89.234.162.61	200	2	5027	"GET /uv2582fip2582inf210/project_presentation.html HTTP/1.1"
2523	2025/03/15 17:53:57	89.234.162.61	200	7	12683	"GET /uv2582fip2582inf210/project_specifications.html HTTP/1.1"
2523	2025/03/15 17:53:57	89.234.162.61	200	6	12683	"GET /uv2582fip2582inf210/project_specifications.html HTTP/1.1"
2570	2025/03/15 18:13:13	90.38.56.184	200	6	9111	"GET /uv2582fip2582inf210/ HTTP/1.1"
2570	2025/03/15 18:13:13	90.38.56.184	200	8	14669	"GET /uv2582fip2582inf210/js/jquery.shuffle.min.js HTTP/1.1"
2570	2025/03/15 18:13:13	90.38.56.184	200	1	810	"GET /uv2582fip2582inf210/js/jquery.ba2582throttle2582debounce.min.js HTTP/1.1"
2570	2025/03/15 18:13:20	90.38.56.184	200	3	5028	"GET /uv2582fip2582inf210/project_presentation.html HTTP/1.1"
2570	2025/03/15 18:13:20	90.38.56.184	200	2	48770	"GET /uv2582fip2582inf210/images/project/uibase.png HTTP/1.1"
2570	2025/03/15 18:13:23	90.38.56.184	200	5	9275	"GET /uv2582fip2582inf210/project_part3.html HTTP/1.1"
2570	2025/03/15 18:13:23	90.38.56.184	200	1	58840	"GET /uv2582fip2582inf210/images/project/sequencemvc.png HTTP/1.1"
2558	2025/03/15 18:15:15	89.234.163.45	200	5	6580	"GET /uv2582fip2582inf210/technical_environment_home.html HTTP/1.1"
2558	2025/03/15 18:15:15	89.234.163.45	200	2	76404	"GET /uv2582fip2582inf210/images/prerequisite_techenv/prerequisite_techenv_2025.jpg HTTP/1.1"
2558	2025/03/15 18:15:16	89.234.163.45	200	3	111346	"GET /uv2582fip2582inf210/images/technical_environment/spring_modules.png HTTP/1.1"
2558	2025/03/15 18:15:16	89.234.163.45	200	1	52973	"GET /uv2582fip2582inf210/images/technical_environment/service_db.png HTTP/1.1"
2558	2025/03/15 18:15:19	89.234.163.45	200	4	9111	"GET /uv2582fip2582inf210/index.html HTTP/1.1"
2558	2025/03/15 18:15:21	89.234.163.45	200	3	5027	"GET /uv2582fip2582inf210/project_presentation.html HTTP/1.1"
2558	2025/03/15 18:15:23	89.234.163.45	200	8	14688	"GET /uv2582fip2582inf210/project_part2.html HTTP/1.1"
2558	2025/03/15 18:16:32	89.234.163.45	200	5	9276	"GET /uv2582fip2582inf210/project_part3.html HTTP/1.1"
2558	2025/03/15 18:16:46	89.234.163.45	200	7	12683	"GET /uv2582fip2582inf210/project_specifications.html HTTP/1.1"
2569	2025/03/15 18:18:46	83.205.77.209	200	8	12683	"GET /uv2582fip2582inf210/project_specifications.html HTTP/1.1"
2569	2025/03/15 18:18:46	83.205.77.209	200	2	1131	"GET /uv2582fip2582inf210/css/syntax.css HTTP/1.1"
2568	2025/03/15 18:28:00	128.79.198.115	200	4	6580	"GET /uv2582fip2582inf210/technical_environment_home.html HTTP/1.1"
2568	2025/03/15 18:28:00	128.79.198.115	200	2	973	"GET /uv2582fip2582inf210/css/modern2582business.css HTTP/1.1"
2568	2025/03/15 18:28:00	128.79.198.115	200	1	1132	"GET /uv2582fip2582inf210/css/syntax.css HTTP/1.1"
2568	2025/03/15 18:28:00	128.79.198.115	200	2	1476	"GET /uv2582fip2582inf210/js/toc.js HTTP/1.1"
2568	2025/03/15 18:28:00	128.79.198.115	200	1	1256	"GET /uv2582fip2582inf210/js/customscripts.js HTTP/1.1"
2568	2025/03/15 18:28:00	128.79.198.115	200	1	904	"GET /uv2582fip2582inf210/css/tabs.css HTTP/1.1"
2568	2025/03/15 18:28:00	128.79.198.115	200	1	2194	"GET /uv2582fip2582inf210/js/tabs.js HTTP/1.1"
2568	2025/03/15 18:28:00	128.79.198.115	200	9	17551	"GET /uv2582fip2582inf210/css/lavish2582bootstrap.css HTTP/1.1"
2568	2025/03/15 18:28:00	128.79.198.115	200	2	5383	"GET /uv2582fip2582inf210/css/customstyles.css HTTP/1.1"
2568	2025/03/15 18:28:00	128.79.198.115	200	1	1004	"GET /uv2582fip2582inf210/css/theme2582cyan.css HTTP/1.1"
2568	2025/03/15 18:28:00	128.79.198.115	200	1	1809	"GET /uv2582fip2582inf210/js/jquery.navgoco.min.js HTTP/1.1"
